,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year
17,1.11,352297.98,197155.13,48370.23,6799.65,99972.97,82906.46,17066.51,0,conventional,2016
18,1.08,381549.32,193878,58093.31,8868.16,120709.85,104376.41,16333.44,0,conventional,2016
19,1.11,389639.12,198569.92,67082.24,10231.05,113755.91,86861.67,26894.24,0,conventional,2016
20,1.17,362625.87,183405.85,59165.06,12579.44,107475.52,83535.74,23894.78,45,conventional,2016
21,1.18,344490.91,156886.45,67074.62,12940.85,107588.99,83699.62,23134.37,755,conventional,2016
22,1.18,336673.77,143275.08,81763.6,15147.97,96487.12,71699.09,22356.92,2431.11,conventional,2016
23,1.17,336050.16,144883.03,77242.5,14172.92,99751.71,75310.1,24436.61,5,conventional,2016
24,1.08,389300.41,168421,87043.24,21153.33,112682.84,89946.17,22731.67,5,conventional,2016
25,0.95,515792.87,214287.07,125503.35,20517.76,155484.69,116583.25,38901.44,0,conventional,2016
26,1.07,367778.6,150191.51,90300.07,18403.06,108883.96,90996.76,17790.53,96.67,conventional,2016
27,0.97,451741.89,211554.56,100652.86,20140.13,119394.34,85874.87,31652.8,1866.67,conventional,2016
28,1.04,357902.32,161172.25,80778.03,19782.06,96169.98,73085.52,17292.79,5791.67,conventional,2016
29,0.94,416168.39,186493.48,103324.3,16909.95,109440.66,66829.1,37354.89,5256.67,conventional,2016
30,0.97,441398.16,188092.93,120644.64,15039.71,117620.88,63637.85,50673.03,3310,conventional,2016
31,1.04,343576.29,135034.4,98568.31,6909.7,103063.88,59371.64,40067.82,3624.42,conventional,2016
32,0.89,422276.07,153126.16,137072.54,6161.52,125915.85,69081.36,56332.31,502.18,conventional,2016
33,0.82,504149.45,216508.21,132765.13,6506.62,148369.49,95500.81,52832.8,35.88,conventional,2016
34,0.76,591962.95,251273.9,163222.99,6281.64,171184.42,100785.67,70398.75,0,conventional,2016
35,0.93,420066.9,151185.27,146951.42,6258.02,115672.19,61890.01,53782.18,0,conventional,2016
36,1.01,370690.55,153725.68,109475.73,5464.93,102024.21,67727.91,34296.3,0,conventional,2016
37,0.96,397990.96,158605.28,126384.55,6056.81,106944.32,57960.91,48983.41,0,conventional,2016
38,1.05,340564.79,150247.08,97713.54,6435.41,86168.76,63628.3,22540.46,0,conventional,2016
39,1.07,315023.95,136387.5,91995.56,7331.32,79309.57,61407.01,17902.56,0,conventional,2016
40,1.07,331531.06,149730.39,94541.56,8317.29,78941.82,60250.9,18690.92,0,conventional,2016
41,0.96,414943.26,175358.73,127186.75,8978.94,103418.84,65808.71,37604.61,5.52,conventional,2016
42,1.06,325786.78,156334.57,90668.09,8137.83,70646.29,52684.66,17961.63,0,conventional,2016
43,0.93,387740.23,178406.7,112748.39,7038.97,89546.17,53432.55,36113.62,0,conventional,2016
44,1.04,302654.13,145774.22,82586.6,7361.72,66931.59,49804.83,17126.76,0,conventional,2016
45,0.91,342704.71,180057.56,81396.58,6594.27,74656.3,50158.17,24498.13,0,conventional,2016
46,0.69,593759.78,307135.68,151185.73,13083.51,122354.86,61003.56,61340.53,10.77,conventional,2016
47,1.01,312455.27,159088.93,88740.6,9166.73,55459.01,38452.05,17006.96,0,conventional,2016
48,0.95,317032.31,145616.86,92970.97,9676.68,68767.8,43452.47,25315.33,0,conventional,2016
49,1.05,287599.16,149490.32,74436.77,9610.22,54061.85,42971.35,11090.5,0,conventional,2016
50,0.98,322434.61,171275.87,76296.7,9959.86,64902.18,42725.71,22176.47,0,conventional,2016
51,1.03,319228.46,195469.55,64802.02,10726.18,48230.71,39155.81,9074.9,0,conventional,2016
0,0.79,5630041.84,2676152.87,1320133.68,20052.89,1613702.4,1288631.84,301809.49,23261.07,conventional,2016
1,0.72,5483207.89,2789696.38,1116482.22,15771.64,1561257.65,1144739.27,383503.55,33014.83,conventional,2016
2,0.76,5031206.93,2633723.49,987150.16,18326.63,1392006.65,939911.81,435548.82,16546.02,conventional,2016
3,0.76,5584114.56,3146435.87,1023317.43,18795.24,1395566.02,1039669.75,344663.64,11232.63,conventional,2016
4,0.93,4064847.35,2342116.27,747938.85,14619.93,960172.3,817184.54,133945.12,9042.64,conventional,2016
5,1.06,4150510.67,2351202.94,871661.63,16553.22,911092.88,735263.86,173417.7,2411.32,conventional,2016
6,1.11,4224677.32,2338883.91,971219.17,22128.14,892446.1,710489.09,180468.83,1488.18,conventional,2016
7,1.16,4214624.13,2443877.24,789647.7,16494.71,964604.48,771794.04,191200.76,1609.68,conventional,2016
8,1.19,3733135.22,1917984.65,802089.74,19653.3,993407.53,733102.01,242672.72,17632.8,conventional,2016
9,1.09,4477594.56,2043310.73,1016610.9,20588.09,1397084.84,1228547.91,140925.06,27611.87,conventional,2016
10,1.03,4967651.41,2588086.77,984551,18419.04,1376594.6,1088286.99,263848.4,24459.21,conventional,2016
11,1,5416591.81,2650640.81,1376612.19,32866.62,1356472.19,1118452.81,222546.73,15472.65,conventional,2016
12,1.01,5006659.75,2488198.8,1053485.59,17352.41,1447622.95,1091904.2,338402.33,17316.42,conventional,2016
13,0.98,5344837.49,2674487.17,1129009.2,15830.87,1525510.25,1094936.72,409425.49,21148.04,conventional,2016
14,0.86,6130653.55,3357771.2,1103971.44,16478.55,1652432.36,1446564.1,189481.99,16386.27,conventional,2016
15,0.82,6236078.55,3652516.49,1003811.64,15092.69,1564657.73,1379670.23,173092.74,11894.76,conventional,2016
16,0.78,6802635.25,3749548.89,1321331.51,18544.3,1713210.55,1488491.11,188922.83,35796.61,conventional,2016
17,0.84,5775721.7,3166009.65,1144644.7,17935.73,1447131.62,1259357.5,142470.58,45303.54,conventional,2016
18,0.87,5682046.61,3137489.03,1105902.29,25630.41,1413024.88,1245189.33,153644.22,14191.33,conventional,2016
19,0.94,5385035.37,3062124.27,1103047.73,21617.07,1198246.3,1034294.77,157809.8,6141.73,conventional,2016
20,0.93,5647940.41,3263106.78,1162455.32,24523.4,1197854.91,1035007.77,149412.38,13434.76,conventional,2016
21,0.98,5130900.02,2925166.29,1026989.3,25254.69,1153489.74,969970.7,169617.21,13901.83,conventional,2016
22,0.97,5528475.32,3073632.24,1095930.61,29835.26,1329077.21,1169824.57,105002.77,54249.87,conventional,2016
23,0.94,5449441.63,2950117.14,1052370.81,44558.77,1402394.91,1297883.28,87850.35,16661.28,conventional,2016
24,0.91,5646460.01,3069816.49,1012709.72,189691.87,1374241.93,1233354.94,92635.95,48251.04,conventional,2016
25,0.91,6494533.3,3114586.75,1226469.49,522836.75,1630640.31,1398829.45,124715.63,107095.23,conventional,2016
26,0.89,6046264.46,3148031.62,995499.7,425639.83,1477093.31,1226901.91,190503.41,59687.99,conventional,2016
27,0.89,6005535.29,3271758.23,1118582.85,346244.07,1268950.14,1062854.49,167590.92,38504.73,conventional,2016
28,0.85,6195284.67,3356663.69,1079764.01,423778.7,1335078.27,964900.17,307836.87,62341.23,conventional,2016
29,0.83,6351400.69,3351332.61,1281791.5,355042.24,1363234.34,976198.08,325421.53,61614.73,conventional,2016
30,0.8,6239677.27,3270603.2,1322066.02,347794.01,1299214.04,1034533.11,229576.24,35104.69,conventional,2016
31,0.72,6680323.25,3128527.61,1539488.77,537748.12,1474558.75,1071647.44,348148.3,54763.01,conventional,2016
32,0.73,6728120.77,3283251.25,1441163.07,459077.76,1544628.69,1146035.44,389114.15,9479.1,conventional,2016
33,0.72,7281887.35,3666928.36,1367080.84,697833.12,1550045.03,1225103.02,315129.42,9812.59,conventional,2016
34,0.71,6953488.71,3400699.04,1559296.24,398632.2,1594861.23,1215673.04,368204.58,10983.61,conventional,2016
35,0.7,6893900.54,3348754.08,1465437.6,564146.38,1515562.48,1161263.73,346494.76,7803.99,conventional,2016
36,0.71,6657073.54,3651444.14,1058769.74,617895.6,1328964.06,1124257.15,195845.36,8861.55,conventional,2016
37,0.73,6414263.17,3665847.47,870524,556972.27,1320919.43,1124849.63,183288.76,12781.04,conventional,2016
38,0.74,6154503.04,3321835.5,1083779.43,649669.1,1099219.01,896073.07,198721.79,4424.15,conventional,2016
39,0.77,6553308.82,3137633.27,1507245.05,660825.04,1247605.46,951743.56,288346.1,7515.8,conventional,2016
40,0.77,6276764.8,3064743.62,1411796.91,653141.71,1147082.56,882135.1,256004.47,8942.99,conventional,2016
41,0.79,5894070.33,3228470.66,1083003.8,698856.6,883739.27,731907.2,144961.72,6870.35,conventional,2016
42,0.78,5848140.87,3596735.53,903361.32,390174.57,957869.45,822317.08,128134.68,7417.69,conventional,2016
43,0.77,5698454.09,3528191.7,930352.56,337159.88,902749.95,791893.15,104430.43,6426.37,conventional,2016
44,0.82,5108381.41,2872173.1,1020821.92,423920.15,791466.24,658990.14,124051.73,8424.37,conventional,2016
45,0.7,6349601.68,3382976.58,1416070.96,718463.59,832090.55,662650.24,147944.33,21495.98,conventional,2016
46,0.7,7606351.8,3823016,1930304.29,804558.25,1048473.26,756322.54,197394.7,94756.02,conventional,2016
47,0.79,5850128.4,3003442.75,1462783.11,521213.33,862689.21,623663.62,133279.26,105746.33,conventional,2016
48,0.94,3898235.29,1193349.63,1530143.69,245808.96,928933.01,705848.56,159609.68,63474.77,conventional,2016
49,0.81,5735627.03,2836077.92,1756468.7,373209.85,769870.56,621920.46,136801.89,11148.21,conventional,2016
50,0.84,5647635.02,2683172.73,1900834.74,263562.26,800065.29,656702.11,140938.24,2424.94,conventional,2016
51,0.79,5693942.07,2512692.22,2024262.18,361423.55,795564.12,682311.74,109448.15,3804.23,conventional,2016
0,0.94,3722102.33,1449893.5,760830.39,5643.49,1505734.95,736767.31,767155.7,1811.94,conventional,2016
1,0.96,3413410.59,1236270.98,729400.6,8172.53,1439566.48,670843.43,766286.38,2436.67,conventional,2016
2,1.21,2648135.47,1055827.38,463050.84,4655.77,1124601.48,630163.97,492521.95,1915.56,conventional,2016
3,0.99,3941512.2,1481392.35,851643.42,5133.86,1603342.57,644607.27,957516.13,1219.17,conventional,2016
4,1.39,2408199.34,943433.21,459434.44,4791.45,1000540.24,509394.25,490242.94,903.05,conventional,2016
5,1.38,2670425.59,1054588.13,480430.32,8082.2,1127324.94,592607.45,532645.82,2071.67,conventional,2016
6,1.37,2819888.75,1219549.43,506554.74,13358.39,1080426.19,543743.7,535602.77,1079.72,conventional,2016
7,1.44,2590997.85,1086704.1,508906.52,14547.51,980839.72,432321.09,547443.91,1074.72,conventional,2016
8,1.44,2502552.63,1006135.26,517368.07,14441.46,964607.84,416179.29,545707.16,2721.39,conventional,2016
9,1.43,2704875.68,1086334.04,625236.22,11469.22,981836.2,435847.7,543596.56,2391.94,conventional,2016
10,1.24,3233029.42,1219511.41,791521.66,10217.86,1211778.49,420581.32,790113.56,1083.61,conventional,2016
11,1.37,2885138.33,1122505.43,657057.65,7239.64,1098335.61,516483.34,580235.88,1616.39,conventional,2016
12,1.38,3106952.74,1267964.11,621971.41,10940.09,1206077.13,602427.54,602149.59,1500,conventional,2016
13,1.32,3266161.45,1398879.9,588359.56,9605.99,1269316,691449.32,573138.62,4728.06,conventional,2016
14,1.11,3403999.22,1501212.7,566389.42,9444.29,1326952.81,706832.05,617002.43,3118.33,conventional,2016
15,1.08,3431698.41,1673305.36,497550.12,10177.7,1250665.23,791919.62,455458.67,3286.94,conventional,2016
16,0.96,4804279.06,2776884.75,664439.79,12528.81,1350425.71,771445.27,574732.66,4247.78,conventional,2016
17,1.11,3580022.43,1919441.39,610781.64,10303.2,1039496.2,738943.52,290855.73,9696.95,conventional,2016
18,1.11,3716886.69,1923227.36,648951.54,13450.33,1131257.46,827154.53,276587.65,27515.28,conventional,2016
19,1.09,4230674.67,2241425,738177.11,15287.26,1235785.3,745879.1,467642.03,22264.17,conventional,2016
20,1.18,3419326.48,1628428.39,687208.05,18597.99,1085092.05,710559.72,328992.05,45540.28,conventional,2016
21,1.18,3329108.94,1502915.49,710445.49,18938.44,1096809.52,724983.8,322569.05,49256.67,conventional,2016
22,1.17,3381732.73,1485492.18,845297.22,21369.68,1029573.65,657021.42,314632.79,57919.44,conventional,2016
23,1.15,3408142.71,1466379.21,813315.42,20301.82,1108146.26,705840.64,335918.68,66386.94,conventional,2016
24,1.1,3646868.94,1599856.44,848789.03,29960.26,1168263.21,785436.82,322739.72,60086.67,conventional,2016
25,0.91,5432816.58,2549452.95,1175338.87,30343.48,1677681.28,1031656.46,559976.48,86048.34,conventional,2016
26,1.09,3619364.21,1630877.04,777463.11,26639.39,1184384.67,850211.6,280635.29,53537.78,conventional,2016
27,0.94,4665536.74,2441553.39,936051.48,30691.31,1257240.56,699685.23,498428.66,59126.67,conventional,2016
28,1.07,3393712.37,1757284.4,592433.27,30505.16,1013489.54,641109.21,295047.83,77332.5,conventional,2016
29,0.91,4563745.14,2504517.37,823705.23,26309.45,1209213.09,563930.87,574578.06,70704.16,conventional,2016
30,0.92,4829487.03,2562669.53,971082.67,23769.9,1271964.93,531132.05,696042.61,44790.27,conventional,2016
31,1.05,3416062.07,1634620.91,666118.47,11952.59,1103370.1,536816.84,512209.9,54343.36,conventional,2016
32,0.82,5002102.24,2115292.19,1218469.25,10065.75,1658275.05,610050.97,1029088.05,19136.03,conventional,2016
33,0.86,4651540.06,2196754.82,933112.56,10776.46,1510896.22,712577.48,795541.26,2777.48,conventional,2016
34,0.75,6415228.14,2875232.76,1472240,10664.75,2057090.63,738082.97,1318520.16,487.5,conventional,2016
35,0.84,5062464.54,2132612.43,1298672.9,10941.97,1620237.24,542495.57,1072748,4993.67,conventional,2016
36,1.01,3673260.93,1705009.13,779184.92,8860.76,1180206.12,556254.94,622049.37,1901.81,conventional,2016
37,0.86,4792907.32,2127098.72,1116066.82,10186.67,1539555.11,519721.11,1017680.35,2153.65,conventional,2016
38,1.04,3507226.18,1812848.17,636304.92,12154.28,1045918.81,551758.29,494160.52,0,conventional,2016
39,1.05,3242245.67,1671682.99,604702.79,13925.65,951934.24,530183.19,421736,15.05,conventional,2016
40,1.05,3304400.62,1726223.26,616754.35,15753.25,945669.76,506482.12,439187.64,0,conventional,2016
41,0.88,4688502.05,2211225.88,1041733.79,17714.52,1417827.86,527240.77,890581.06,6.03,conventional,2016
42,1.07,3161231.11,1642177.9,592206.11,14794.78,912052.32,493727.49,418324.83,0,conventional,2016
43,0.84,4740050.22,2325376.99,994256.14,13243.4,1407173.69,528218.04,878955.65,0,conventional,2016
44,1.04,3068786.09,1586507.45,590119.92,13665.41,878493.31,459449.71,419043.6,0,conventional,2016
45,0.98,3234338.23,1737634.8,613313.92,12099.24,871290.27,499341.01,371949.26,0,conventional,2016
46,0.62,6847218.72,3614202.25,1364491.37,22097.49,1846427.61,740216.91,1106150.27,60.43,conventional,2016
47,1.02,3318109.53,1774273.7,625042.37,15260.7,903532.76,485345.67,418187.09,0,conventional,2016
48,0.9,3895844.89,2092736.34,663827.91,16838.16,1122442.48,570260.95,552166.44,15.09,conventional,2016
49,1.09,2913810.18,1721272.85,425617.01,16861.86,750058.46,507151.29,242855.86,51.31,conventional,2016
50,0.93,4132191.54,2536173.86,558424.29,17017.65,1020575.74,489927.14,530648.6,0,conventional,2016
51,1.06,3280451.38,2208431.81,339054.7,17650.77,715314.1,482358.65,232943.41,12.04,conventional,2016
0,1.15,69054.97,13134.96,22888.68,43.42,32987.91,32946.57,13.33,28.01,conventional,2016
1,0.97,78377.53,11468.76,24325.82,27.35,42555.6,42186.43,361.54,7.63,conventional,2016
2,0.96,91423.14,12117.55,27759.21,34.43,51511.95,50878.5,424.91,208.54,conventional,2016
3,1.4,59510.92,10871.7,19424.17,312.82,28902.23,28878.1,8.89,15.24,conventional,2016
4,1.49,49762.2,8071.55,17786.23,33.27,23871.15,23852.61,13.46,5.08,conventional,2016
5,1.14,81018.31,9351.32,25545.36,24.2,46097.43,45968.78,4.5,124.15,conventional,2016
6,1.07,99460.72,12237.95,31222.61,35.41,55964.75,55562.16,81.03,321.56,conventional,2016
7,1.48,61365.68,11311.99,21354.23,20.15,28679.31,28639.4,4.5,35.41,conventional,2016
8,1.39,51300.44,8156.83,15739.62,118.13,27285.86,27169.67,0,116.19,conventional,2016
9,1.23,79477.96,8981.32,34481.19,19.05,35996.4,35886.49,44.63,65.28,conventional,2016
10,1.33,68850.22,13123.07,19622.36,46.93,36057.86,34881.48,1171.39,4.99,conventional,2016
11,1.19,76241.91,13780.11,19165.66,70.54,43225.6,33043.2,10182.4,0,conventional,2016
12,0.87,131585.32,12840.53,28797.61,151.99,89795.19,45596.93,43887.36,310.9,conventional,2016
13,1.09,86853.6,17514.92,19838.82,124.82,49375.04,39036.9,10338.14,0,conventional,2016
14,1.05,74748.35,17028.27,21111.25,378.65,36230.18,32496.53,3721.45,12.2,conventional,2016
15,0.98,83096.19,25160.86,14719.48,1572.45,41643.4,41633.69,0,9.71,conventional,2016
16,1.12,83575.85,27414.8,15403.74,1519.26,39238.05,39194.32,17.17,26.56,conventional,2016
17,1.12,83627.94,24062.61,18386.73,1858.09,39320.51,39315.7,0,4.81,conventional,2016
18,1.09,87249.43,27169.12,14030.13,2000.73,44049.45,44033.76,8.51,7.18,conventional,2016
19,1.14,83933.43,24615.83,16234.66,2321.26,40761.68,40759.3,0,2.38,conventional,2016
20,1.16,89531.14,28151.76,21160.1,1816.11,38403.17,38393.69,0,9.48,conventional,2016
21,1.14,83902.91,25236.38,15512.48,1167.58,41986.47,41986.47,0,0,conventional,2016
22,1.08,82617.47,24997.25,15528.98,210.5,41880.74,41880.74,0,0,conventional,2016
23,0.98,92386.91,25707.69,15296.71,159.32,51223.19,51218.42,0,4.77,conventional,2016
24,1.06,90750.72,28563.77,16330.66,1198.87,44657.42,44566.32,33.56,57.54,conventional,2016
25,1.09,97365.48,29447.29,19298.27,3407.45,45212.47,44836.14,349.79,26.54,conventional,2016
26,1.02,90301.82,24210.14,18081.59,3974.43,44035.66,44033.23,0,2.43,conventional,2016
27,0.96,91554.79,27584.63,19850.1,2998.29,41121.77,41041.12,56.29,24.36,conventional,2016
28,0.99,93820.2,31353.21,17047.78,3152.34,42266.87,37812.07,4447.33,7.47,conventional,2016
29,0.87,125934.24,29094.1,30005.5,5361.13,61473.51,60082.4,1383.65,7.46,conventional,2016
30,0.87,109604.3,29399.27,21853.06,3012.5,55339.47,55214.3,110.28,14.89,conventional,2016
31,0.89,100552.55,28756.53,23438.52,3206.91,45150.59,36360.99,8782.18,7.42,conventional,2016
32,0.85,111993.65,24776.24,22868.96,3401,60947.45,60819.71,32.08,95.66,conventional,2016
33,0.84,127403.24,32460.64,34939.02,3173.84,56829.74,55178.16,1553.14,98.44,conventional,2016
34,0.86,116347.79,30544.24,28945.54,3451.47,53406.54,53362.37,0,44.17,conventional,2016
35,0.95,95660.52,26548.62,21236.06,2947.93,44927.91,44270.25,630.74,26.92,conventional,2016
36,0.82,131734.46,23285.87,29662.45,3466.99,75319.15,75098.77,69.31,151.07,conventional,2016
37,0.96,103998.99,31092.52,26584.63,3378.21,42943.63,42824.85,0,118.78,conventional,2016
38,0.92,98398.44,23189.51,22271.96,3270.23,49666.74,48727.02,930.08,9.64,conventional,2016
39,0.81,110616.23,21798.74,22445.52,3115.62,63256.35,63172.36,0,83.99,conventional,2016
40,1.02,83457.56,24106.74,19605.24,3092.49,36653.09,36639.27,4.25,9.57,conventional,2016
41,0.93,94531.04,22599.69,17655.73,3141.33,51134.29,51069.86,0,64.43,conventional,2016
42,0.91,101869.42,23603.78,22577.01,3132.45,52556.18,52480.19,59.31,16.68,conventional,2016
43,0.95,92596.44,21928.09,19963.84,2886.03,47818.48,47750.71,29.65,38.12,conventional,2016
44,0.82,112075.27,16913.21,27398.67,2940.94,64822.45,64778.72,12.72,31.01,conventional,2016
45,0.95,81626.44,22683.59,21398.24,2422.28,35122.33,35052.5,53.1,16.73,conventional,2016
46,0.74,154732.54,25009.68,56113.16,1283.73,72325.97,72052.59,91.48,181.9,conventional,2016
47,1,88040.94,19600.06,19030.78,3497.5,45912.6,45821.45,76.77,14.38,conventional,2016
48,0.97,89537.48,14122.5,29929.21,2793.05,42692.72,42637.23,17.07,38.42,conventional,2016
49,0.98,100754.26,20833.16,23919.53,3527.08,52474.49,52341.94,132.55,0,conventional,2016
50,0.88,111604.85,25931.41,32688.86,3214.92,49769.66,49569.33,51.35,148.98,conventional,2016
51,0.9,113049.35,25325.06,37805.37,4624.15,45294.77,43671.02,1485.68,138.07,conventional,2016
0,1.02,132034.47,58510.89,9135.28,60.38,64327.92,47503.95,16823.97,0,conventional,2016
1,0.97,137885.02,58408.64,7756.92,50.4,71669.06,52786.07,18882.99,0,conventional,2016
2,1.11,117572.64,38790.31,6951.6,146.25,71684.48,57071.3,14613.18,0,conventional,2016
